date,category,region,units_sold,revenue
2025-10-10,Home & Garden,East,2,53.68
2025-10-10,Electronics,South,4,206.69
2025-10-10,Electronics,South,2,207.44
2025-10-10,Electronics,North,3,261.45
2025-10-10,Electronics,North,3,271.39
2025-10-10,Sports,West,4,67.32
2025-10-11,Sports,North,2,61.57
2025-10-11,Home & Garden,North,3,66.41
2025-10-11,Electronics,South,2,230.94
2025-10-11,Electronics,South,3,222.57
2025-10-11,Clothing,West,1,52.52
2025-10-11,Clothing,North,3,51.84
2025-10-11,Clothing,South,4,56.9
2025-10-11,Clothing,South,2,38.19
2025-10-11,Home & Garden,North,4,68.8
2025-10-11,Clothing,East,2,47.65
2025-10-11,Home & Garden,North,2,56.27
2025-10-11,Sports,South,4,94.39
2025-10-11,Sports,West,4,88.15
2025-10-11,Clothing,East,2,48.55
2025-10-11,Clothing,North,3,41.96
2025-10-11,Electronics,South,2,186.88
2025-10-12,Sports,South,4,78.25
2025-10-12,Home & Garden,North,1,68.0
2025-10-12,Clothing,South,3,60.51
2025-10-12,Electronics,North,3,198.02
2025-10-12,Clothing,South,1,55.45
2025-10-12,Electronics,West,4,246.97
2025-10-12,Electronics,West,2,146.62
2025-10-12,Books,South,1,17.28
2025-10-12,Electronics,South,3,223.16
2025-10-12,Clothing,West,2,50.98
2025-10-12,Clothing,North,3,43.43
2025-10-12,Clothing,South,3,55.68
2025-10-12,Clothing,East,4,53.87
2025-10-12,Clothing,North,1,52.64
2025-10-12,Clothing,East,3,46.45
2025-10-12,Electronics,North,1,159.85
2025-10-12,Clothing,West,3,52.44
2025-10-12,Electronics,East,1,176.98
2025-10-12,Books,North,4,19.63
2025-10-12,Clothing,South,3,46.59
2025-10-12,Home & Garden,West,4,71.93
2025-10-12,Home & Garden,East,3,82.35
2025-10-12,Electronics,East,3,190.19
2025-10-12,Clothing,East,2,42.44
2025-10-12,Home & Garden,East,3,59.07
2025-10-12,Clothing,South,1,44.41
2025-10-12,Sports,North,4,60.19
2025-10-12,Sports,North,2,66.93
2025-10-13,Home & Garden,East,3,58.85
2025-10-13,Electronics,North,1,177.28
2025-10-13,Sports,West,2,83.19
2025-10-13,Clothing,North,4,51.68
2025-10-13,Clothing,East,4,51.63
2025-10-13,Clothing,West,1,47.2
2025-10-13,Electronics,West,2,179.66
2025-10-13,Sports,North,2,78.33
2025-10-13,Clothing,West,4,41.59
2025-10-13,Electronics,North,1,232.15
2025-10-13,Sports,South,2,78.26
2025-10-13,Clothing,South,3,43.93
2025-10-13,Electronics,South,2,222.79
2025-10-13,Books,North,1,20.55
2025-10-13,Home & Garden,West,3,43.78
2025-10-13,Clothing,South,1,45.81
2025-10-13,Sports,South,3,82.2
2025-10-13,Clothing,East,2,63.47
2025-10-13,Sports,North,2,73.47
2025-10-13,Home & Garden,South,4,54.92
2025-10-13,Electronics,West,2,181.34
2025-10-13,Electronics,East,1,190.09
2025-10-13,Clothing,East,1,48.4
2025-10-13,Clothing,North,1,55.29
2025-10-13,Books,North,3,17.22
2025-10-13,Clothing,South,4,50.49
2025-10-13,Electronics,South,4,190.22
2025-10-13,Clothing,East,1,44.46
2025-10-13,Clothing,West,3,53.05
2025-10-13,Electronics,East,2,158.64
2025-10-13,Electronics,South,3,185.32
2025-10-13,Home & Garden,South,2,72.27
2025-10-13,Home & Garden,South,1,50.17
2025-10-13,Electronics,North,4,201.44
2025-10-14,Clothing,South,1,44.27
2025-10-14,Electronics,East,4,207.87
2025-10-14,Clothing,West,3,56.73
2025-10-14,Electronics,South,1,176.46
2025-10-14,Clothing,East,4,53.13
2025-10-14,Electronics,South,1,176.23
2025-10-14,Electronics,South,3,211.91
2025-10-14,Home & Garden,East,2,68.04
2025-10-14,Clothing,West,4,48.07
2025-10-14,Home & Garden,West,4,66.12
2025-10-14,Electronics,West,4,199.5
2025-10-14,Home & Garden,North,4,69.66
2025-10-14,Home & Garden,North,2,69.26
2025-10-14,Electronics,South,3,203.65
2025-10-14,Home & Garden,South,3,55.42
2025-10-14,Electronics,West,1,199.93
2025-10-14,Clothing,West,3,52.55
2025-10-14,Clothing,East,2,43.57
2025-10-14,Clothing,South,3,45.87
2025-10-14,Books,West,3,16.52
2025-10-14,Sports,South,3,86.14
2025-10-14,Clothing,West,2,50.53
2025-10-14,Electronics,North,3,176.39
2025-10-15,Home & Garden,North,3,77.35
2025-10-15,Clothing,East,1,47.67
2025-10-15,Electronics,South,2,205.85
2025-10-15,Clothing,South,3,52.93
2025-10-15,Books,East,2,16.95
2025-10-15,Electronics,East,1,148.83
2025-10-15,Sports,West,4,61.54
2025-10-15,Sports,North,4,75.27
2025-10-15,Sports,South,4,86.69
2025-10-15,Clothing,East,2,40.97
2025-10-15,Books,East,2,15.96
2025-10-15,Electronics,East,2,227.57
2025-10-15,Sports,South,3,80.57
2025-10-15,Home & Garden,North,3,65.81
2025-10-15,Books,East,4,20.42
2025-10-15,Sports,North,3,75.71
2025-10-15,Clothing,North,2,36.17
2025-10-15,Clothing,East,2,42.01
2025-10-15,Home & Garden,South,3,53.61
2025-10-15,Electronics,West,1,174.26
2025-10-15,Electronics,North,1,228.16
2025-10-15,Electronics,North,3,177.84
2025-10-15,Electronics,South,2,226.15
2025-10-15,Clothing,West,2,52.17
2025-10-15,Clothing,East,3,46.76
2025-10-15,Electronics,North,2,182.46
2025-10-15,Sports,East,3,89.15
2025-10-15,Home & Garden,North,3,62.9
2025-10-15,Electronics,South,4,142.8
2025-10-15,Clothing,North,3,38.44
2025-10-15,Electronics,South,4,192.03
2025-10-15,Electronics,South,4,196.95
2025-10-15,Clothing,East,2,40.81
2025-10-15,Sports,West,2,69.04
2025-10-15,Electronics,North,3,192.54
2025-10-16,Clothing,East,4,37.36
2025-10-16,Books,East,3,18.83
2025-10-16,Sports,South,3,85.23
2025-10-16,Sports,South,4,77.35
2025-10-16,Electronics,North,4,210.82
2025-10-16,Electronics,South,3,224.59
2025-10-16,Sports,South,1,91.29
2025-10-16,Books,South,1,16.79
2025-10-16,Books,East,4,17.39
2025-10-16,Electronics,North,4,189.66
2025-10-16,Electronics,West,3,188.65
2025-10-16,Home & Garden,South,1,68.13
2025-10-16,Clothing,South,1,52.7
2025-10-16,Clothing,South,3,53.56
2025-10-16,Clothing,West,2,49.12
2025-10-16,Electronics,North,1,207.53
2025-10-16,Electronics,West,2,250.91
2025-10-16,Clothing,South,2,51.53
2025-10-16,Electronics,West,1,251.32
2025-10-16,Home & Garden,North,2,64.4
2025-10-16,Books,South,3,21.93
2025-10-16,Books,North,2,22.66
2025-10-16,Electronics,North,2,222.05
2025-10-16,Electronics,West,3,231.68
2025-10-17,Electronics,South,3,157.98
2025-10-17,Clothing,West,1,47.23
2025-10-17,Clothing,East,3,51.44
2025-10-17,Electronics,West,4,168.94
2025-10-17,Clothing,East,3,39.6
2025-10-17,Home & Garden,West,3,42.16
2025-10-17,Books,East,3,17.21
2025-10-17,Home & Garden,South,3,56.35
2025-10-17,Sports,East,1,73.9
2025-10-17,Electronics,South,4,240.4
2025-10-17,Clothing,North,2,43.74
2025-10-17,Sports,West,2,75.41
2025-10-17,Books,South,2,18.15
2025-10-17,Clothing,West,2,49.52
2025-10-17,Clothing,South,1,67.66
2025-10-17,Clothing,East,1,55.78
2025-10-17,Electronics,West,4,243.38
2025-10-17,Electronics,West,4,235.05
2025-10-17,Clothing,West,2,41.19
2025-10-17,Electronics,North,1,212.8
2025-10-17,Books,North,4,18.85
2025-10-18,Electronics,North,1,252.56
2025-10-18,Sports,North,2,74.1
2025-10-18,Electronics,West,4,155.66
2025-10-18,Electronics,South,4,180.05
2025-10-18,Sports,South,3,76.23
2025-10-18,Sports,West,3,100.22
2025-10-18,Clothing,South,1,46.13
2025-10-18,Electronics,East,2,173.24
2025-10-18,Electronics,South,2,136.81
2025-10-18,Home & Garden,West,2,65.61
2025-10-18,Electronics,East,1,140.71
2025-10-18,Electronics,West,4,220.03
2025-10-18,Home & Garden,North,4,61.73
2025-10-18,Books,North,2,22.6
2025-10-18,Clothing,North,1,50.66
2025-10-18,Clothing,South,2,63.89
2025-10-18,Electronics,North,1,182.84
2025-10-18,Books,East,4,19.18
2025-10-18,Clothing,West,4,50.32
2025-10-18,Electronics,West,1,130.03
2025-10-18,Clothing,West,4,43.05
2025-10-18,Sports,North,3,89.46
2025-10-18,Sports,South,3,78.62
2025-10-18,Sports,East,4,48.6
2025-10-18,Electronics,North,1,221.17
2025-10-18,Home & Garden,East,3,52.52
2025-10-18,Books,North,1,22.96
2025-10-18,Electronics,West,3,177.35
2025-10-18,Sports,East,1,71.87
2025-10-18,Clothing,South,3,51.47
2025-10-18,Clothing,South,4,49.26
2025-10-19,Electronics,East,3,221.51
2025-10-19,Sports,South,3,95.57
2025-10-19,Home & Garden,East,2,53.01
2025-10-19,Clothing,South,1,54.15
2025-10-19,Clothing,South,3,39.83
2025-10-19,Home & Garden,East,3,72.49
2025-10-19,Clothing,North,2,52.2
2025-10-19,Electronics,West,2,236.78
2025-10-19,Home & Garden,North,3,60.7
2025-10-19,Sports,East,3,92.7
2025-10-19,Clothing,East,3,48.66
2025-10-19,Home & Garden,South,3,75.37
2025-10-19,Home & Garden,North,4,47.4
2025-10-19,Electronics,South,3,157.63
2025-10-19,Clothing,South,2,63.06
2025-10-19,Home & Garden,South,2,74.07
2025-10-19,Home & Garden,South,3,72.12
2025-10-19,Electronics,East,1,229.32
2025-10-19,Clothing,East,3,58.5
2025-10-19,Clothing,West,4,57.49
2025-10-19,Electronics,North,2,207.36
2025-10-19,Electronics,North,1,186.9
2025-10-19,Home & Garden,South,3,67.66
2025-10-19,Electronics,North,3,174.01
2025-10-19,Electronics,West,2,206.71
2025-10-19,Clothing,North,3,53.89
2025-10-19,Electronics,North,3,211.61
2025-10-19,Electronics,East,2,208.45
2025-10-19,Electronics,South,2,168.67
2025-10-19,Books,North,4,17.15
2025-10-20,Books,East,3,21.4
2025-10-20,Clothing,East,3,43.91
2025-10-20,Electronics,West,1,161.47
2025-10-20,Electronics,South,1,181.1
2025-10-20,Electronics,East,1,179.58
2025-10-20,Electronics,East,3,257.7
2025-10-20,Clothing,South,2,44.18
2025-10-20,Books,West,3,22.18
2025-10-20,Sports,East,3,83.24
2025-10-20,Sports,East,3,73.73
2025-10-20,Electronics,West,1,206.79
2025-10-20,Electronics,West,3,190.39
2025-10-20,Electronics,West,4,219.7
2025-10-20,Home & Garden,West,4,84.2
2025-10-20,Books,East,2,20.11
2025-10-20,Clothing,West,3,50.04
2025-10-20,Clothing,North,2,50.58
2025-10-20,Electronics,West,4,156.93
2025-10-20,Electronics,North,2,165.02
2025-10-20,Clothing,West,2,45.7
2025-10-20,Home & Garden,North,4,64.34
2025-10-20,Electronics,West,1,192.19
2025-10-20,Electronics,East,3,204.82
2025-10-20,Electronics,East,3,180.31
2025-10-20,Clothing,South,3,59.2
2025-10-20,Clothing,South,2,45.04
2025-10-20,Electronics,North,1,289.61
2025-10-20,Books,North,2,24.06
2025-10-20,Electronics,East,3,195.93
2025-10-20,Clothing,West,4,41.97
2025-10-20,Electronics,North,3,143.16
2025-10-21,Electronics,South,2,223.09
2025-10-21,Sports,North,4,73.72
2025-10-21,Home & Garden,West,4,63.67
2025-10-21,Sports,East,3,90.51
2025-10-21,Electronics,North,3,174.82
2025-10-21,Sports,East,4,71.86
2025-10-21,Clothing,South,2,46.82
2025-10-21,Electronics,East,2,176.84
2025-10-21,Sports,East,2,78.78
2025-10-21,Home & Garden,East,1,75.34
2025-10-21,Books,East,2,16.63
2025-10-21,Clothing,South,1,50.28
2025-10-21,Electronics,South,1,171.27
2025-10-21,Clothing,West,2,40.76
2025-10-21,Books,West,4,18.69
2025-10-21,Books,North,4,18.71
2025-10-21,Electronics,West,3,176.64
2025-10-21,Sports,West,3,60.35
2025-10-21,Clothing,North,3,43.26
2025-10-21,Home & Garden,West,1,49.32
2025-10-21,Clothing,West,1,51.2
2025-10-21,Home & Garden,West,3,66.84
2025-10-21,Sports,West,2,78.06
2025-10-22,Clothing,East,4,41.16
2025-10-22,Sports,East,3,82.91
2025-10-22,Home & Garden,West,1,62.22
2025-10-22,Home & Garden,South,3,79.61
2025-10-22,Clothing,West,3,69.33
2025-10-22,Clothing,North,2,40.48
2025-10-22,Home & Garden,South,1,71.46
2025-10-22,Electronics,East,1,154.85
2025-10-22,Electronics,South,4,218.96
2025-10-22,Sports,East,2,51.26
2025-10-22,Books,South,2,18.55
2025-10-22,Sports,North,2,64.14
2025-10-22,Clothing,East,1,46.32
2025-10-22,Sports,West,3,65.56
2025-10-22,Clothing,West,2,47.15
2025-10-22,Electronics,West,1,214.17
2025-10-22,Books,West,3,18.99
2025-10-22,Electronics,South,1,199.19
2025-10-22,Sports,South,1,86.03
2025-10-22,Home & Garden,South,2,69.39
2025-10-22,Electronics,East,1,193.24
2025-10-22,Home & Garden,South,4,59.25
2025-10-22,Home & Garden,South,3,75.17
2025-10-22,Clothing,South,3,51.39
2025-10-22,Electronics,North,3,202.49
2025-10-22,Electronics,West,2,214.47
2025-10-22,Electronics,West,4,117.13
2025-10-23,Electronics,East,1,168.57
2025-10-23,Electronics,East,3,164.65
2025-10-23,Clothing,West,4,53.69
2025-10-23,Electronics,West,3,180.77
2025-10-23,Electronics,South,4,194.61
2025-10-23,Electronics,East,4,157.66
2025-10-23,Electronics,East,1,241.43
2025-10-23,Home & Garden,South,2,59.08
2025-10-23,Clothing,East,1,41.1
2025-10-23,Clothing,South,3,22.74
2025-10-23,Electronics,East,1,165.92
2025-10-23,Home & Garden,South,1,74.79
2025-10-23,Books,East,4,16.97
2025-10-23,Clothing,East,3,58.43
2025-10-23,Home & Garden,North,2,47.22
2025-10-23,Clothing,South,2,55.73
2025-10-23,Electronics,East,4,195.16
2025-10-23,Home & Garden,East,1,62.47
2025-10-23,Sports,South,1,80.05
2025-10-23,Books,East,2,14.17
2025-10-23,Clothing,North,1,57.61
2025-10-23,Home & Garden,East,1,41.85
2025-10-23,Clothing,West,1,48.69
2025-10-23,Clothing,North,2,40.7
2025-10-23,Electronics,North,3,170.45
2025-10-23,Clothing,West,4,51.69
2025-10-23,Electronics,North,2,217.18
2025-10-23,Sports,South,2,79.78
2025-10-23,Sports,South,2,73.33
2025-10-23,Home & Garden,West,4,58.39
2025-10-23,Clothing,North,3,41.83
2025-10-23,Books,North,4,16.34
2025-10-23,Home & Garden,East,4,65.74
2025-10-23,Sports,South,4,80.79
2025-10-23,Electronics,East,2,175.16
2025-10-24,Electronics,South,3,146.16
2025-10-24,Home & Garden,North,2,74.73
2025-10-24,Electronics,East,2,232.9
2025-10-24,Clothing,West,4,43.71
2025-10-24,Electronics,South,1,180.98
2025-10-24,Electronics,East,1,163.94
2025-10-24,Sports,East,4,88.27
2025-10-24,Home & Garden,East,1,63.14
2025-10-24,Electronics,West,3,196.28
2025-10-24,Clothing,East,4,59.28
2025-10-24,Electronics,North,4,186.55
2025-10-24,Books,North,4,20.35
2025-10-24,Clothing,North,2,49.28
2025-10-24,Electronics,South,4,222.95
2025-10-24,Electronics,West,2,201.59
2025-10-24,Clothing,South,3,42.66
2025-10-24,Books,West,3,20.63
2025-10-24,Clothing,West,4,40.49
2025-10-24,Home & Garden,West,2,61.73
2025-10-24,Clothing,South,1,51.26
2025-10-24,Home & Garden,North,4,64.91
2025-10-24,Electronics,North,4,229.76
2025-10-24,Home & Garden,East,2,69.65
2025-10-24,Electronics,West,3,168.22
2025-10-24,Clothing,South,3,38.21
2025-10-24,Clothing,North,4,49.62
2025-10-24,Electronics,East,1,171.08
2025-10-24,Electronics,East,4,177.61
2025-10-24,Clothing,North,4,48.13
2025-10-24,Electronics,North,1,224.5
2025-10-24,Clothing,East,3,54.06
2025-10-24,Sports,North,4,83.29
2025-10-24,Clothing,South,4,50.85
2025-10-24,Electronics,West,4,128.43
2025-10-25,Electronics,North,2,137.85
2025-10-25,Clothing,East,1,40.08
2025-10-25,Electronics,North,1,182.28
2025-10-25,Sports,West,1,70.6
2025-10-25,Books,South,3,18.88
2025-10-25,Clothing,West,1,59.75
2025-10-25,Home & Garden,South,3,66.21
2025-10-25,Home & Garden,North,1,61.33
2025-10-25,Sports,East,4,85.07
2025-10-25,Books,South,4,24.43
2025-10-25,Clothing,South,1,70.98
2025-10-25,Electronics,West,1,188.3
2025-10-25,Home & Garden,South,3,87.65
2025-10-25,Electronics,East,4,175.17
2025-10-25,Electronics,West,2,162.17
2025-10-25,Books,West,1,17.44
2025-10-25,Electronics,North,4,194.71
2025-10-25,Home & Garden,South,2,58.66
2025-10-25,Books,North,3,19.25
2025-10-25,Sports,South,1,68.89
2025-10-25,Home & Garden,South,1,69.66
2025-10-25,Electronics,North,4,173.81
2025-10-25,Electronics,West,4,170.81
2025-10-25,Electronics,South,3,200.31
2025-10-26,Clothing,West,4,38.71
2025-10-26,Electronics,South,3,206.63
2025-10-26,Sports,East,1,95.78
2025-10-26,Electronics,West,2,187.16
2025-10-26,Sports,North,4,44.59
2025-10-26,Home & Garden,North,4,62.32
2025-10-26,Clothing,West,1,49.63
2025-10-26,Electronics,East,3,207.99
2025-10-26,Sports,South,3,89.83
2025-10-26,Clothing,South,1,61.67
2025-10-26,Electronics,North,2,203.89
2025-10-26,Clothing,North,3,42.78
2025-10-26,Books,South,3,19.96
2025-10-26,Home & Garden,North,2,69.33
2025-10-26,Home & Garden,North,4,56.29
2025-10-26,Sports,West,4,77.07
2025-10-26,Clothing,North,3,52.47
2025-10-26,Electronics,North,1,235.69
2025-10-26,Clothing,East,4,51.06
2025-10-26,Clothing,South,4,51.66
2025-10-26,Clothing,West,3,37.59
2025-10-26,Electronics,South,3,215.98
2025-10-26,Electronics,West,1,229.3
2025-10-27,Clothing,East,2,52.06
2025-10-27,Clothing,South,2,44.99
2025-10-27,Clothing,North,2,42.99
2025-10-27,Clothing,West,1,39.88
2025-10-27,Electronics,North,1,180.91
2025-10-27,Clothing,West,1,64.96
2025-10-27,Sports,North,1,92.67
2025-10-27,Electronics,North,1,136.81
2025-10-27,Home & Garden,South,1,74.96
2025-10-27,Books,East,3,22.43
2025-10-27,Sports,North,3,91.53
2025-10-27,Sports,North,3,77.29
2025-10-27,Electronics,South,2,137.23
2025-10-27,Electronics,West,2,151.51
2025-10-27,Electronics,South,2,163.68
2025-10-27,Home & Garden,East,4,67.23
2025-10-27,Clothing,North,1,51.27
2025-10-27,Clothing,West,1,43.18
2025-10-27,Home & Garden,West,3,62.79
2025-10-27,Clothing,East,3,54.96
2025-10-27,Books,South,4,20.47
2025-10-28,Home & Garden,South,4,62.47
2025-10-28,Home & Garden,South,2,56.71
2025-10-28,Electronics,East,1,193.32
2025-10-28,Home & Garden,West,4,63.29
2025-10-28,Clothing,East,1,60.4
2025-10-28,Clothing,East,2,54.3
2025-10-28,Electronics,North,2,156.41
2025-10-28,Home & Garden,East,3,62.27
2025-10-28,Electronics,North,1,199.62
2025-10-28,Electronics,East,1,199.83
2025-10-28,Books,West,2,17.33
2025-10-28,Clothing,South,4,48.21
2025-10-28,Sports,North,2,63.83
2025-10-28,Electronics,East,2,209.97
2025-10-28,Electronics,West,1,171.51
2025-10-28,Clothing,East,3,63.07
2025-10-28,Sports,North,3,67.53
2025-10-28,Sports,South,4,89.43
2025-10-28,Clothing,East,3,69.55
2025-10-28,Electronics,West,3,199.51
2025-10-28,Electronics,West,2,207.95
2025-10-28,Electronics,South,4,168.94
2025-10-28,Sports,South,4,84.31
2025-10-29,Electronics,East,2,187.95
2025-10-29,Home & Garden,South,1,75.93
2025-10-29,Electronics,South,2,193.37
2025-10-29,Clothing,East,2,35.75
2025-10-29,Clothing,East,1,48.98
2025-10-29,Books,North,2,22.44
2025-10-29,Electronics,East,1,271.68
2025-10-29,Books,East,1,20.07
2025-10-29,Clothing,South,3,52.76
2025-10-29,Electronics,West,4,168.36
2025-10-29,Electronics,East,2,200.36
2025-10-29,Clothing,East,2,34.01
2025-10-29,Home & Garden,East,1,76.23
2025-10-29,Clothing,East,2,47.6
2025-10-29,Clothing,North,4,51.37
2025-10-30,Electronics,West,4,242.57
2025-10-30,Electronics,North,2,199.39
2025-10-30,Home & Garden,North,3,59.37
2025-10-30,Sports,East,1,102.84
2025-10-30,Home & Garden,South,3,69.9
2025-10-30,Home & Garden,East,3,53.24
2025-10-30,Home & Garden,North,2,72.64
2025-10-30,Books,West,4,20.89
2025-10-30,Sports,South,4,90.18
2025-10-30,Clothing,East,4,45.98
2025-10-30,Home & Garden,South,1,45.6
2025-10-30,Electronics,South,3,208.38
2025-10-30,Sports,West,3,82.44
2025-10-30,Electronics,West,2,154.8
2025-10-30,Clothing,South,4,58.76
2025-10-30,Books,North,3,17.36
2025-10-30,Sports,East,1,73.93
2025-10-30,Clothing,West,4,43.18
2025-10-30,Home & Garden,West,2,61.25
2025-10-30,Clothing,East,2,47.19
2025-10-30,Home & Garden,North,4,48.74
2025-10-30,Electronics,South,3,198.89
2025-10-30,Electronics,South,1,184.96
2025-10-30,Electronics,North,1,157.54
2025-10-30,Sports,North,3,81.26
2025-10-30,Sports,West,1,62.81
2025-10-30,Home & Garden,West,1,66.57
2025-10-30,Home & Garden,East,3,66.28
2025-10-30,Home & Garden,North,4,78.77
2025-10-30,Electronics,West,4,235.49
2025-10-31,Electronics,West,2,200.38
2025-10-31,Home & Garden,South,1,70.34
2025-10-31,Electronics,West,4,165.66
2025-10-31,Electronics,West,3,225.98
2025-10-31,Electronics,West,1,188.73
2025-10-31,Electronics,South,4,209.19
2025-10-31,Clothing,East,2,53.2
2025-10-31,Electronics,East,1,208.21
2025-10-31,Sports,West,3,93.85
2025-10-31,Electronics,East,2,176.37
2025-10-31,Books,South,3,23.17
2025-10-31,Books,South,2,17.62
2025-10-31,Electronics,North,1,177.76
2025-10-31,Clothing,East,1,52.25
2025-10-31,Clothing,West,2,44.09
2025-10-31,Electronics,South,4,227.08
2025-10-31,Home & Garden,East,3,86.01
2025-10-31,Electronics,South,4,246.95
2025-10-31,Clothing,West,3,41.12
2025-10-31,Sports,East,3,59.13
2025-10-31,Clothing,East,4,56.14
2025-10-31,Clothing,South,1,51.82
2025-10-31,Electronics,West,4,206.82
2025-10-31,Books,North,1,20.88
2025-10-31,Books,South,3,19.6
2025-10-31,Home & Garden,North,2,66.41
2025-10-31,Electronics,South,1,174.73
2025-10-31,Home & Garden,North,1,54.15
2025-11-01,Books,East,4,22.02
2025-11-01,Books,West,4,24.67
2025-11-01,Clothing,East,3,66.43
2025-11-01,Sports,South,4,82.95
2025-11-01,Clothing,North,4,44.07
2025-11-01,Books,West,1,25.45
2025-11-01,Books,East,3,23.42
2025-11-01,Home & Garden,North,1,81.58
2025-11-01,Sports,East,3,80.22
2025-11-01,Clothing,West,1,46.42
2025-11-01,Clothing,South,4,51.46
2025-11-01,Electronics,East,1,223.07
2025-11-01,Home & Garden,North,2,66.61
2025-11-01,Clothing,East,1,52.75
2025-11-01,Sports,North,3,72.19
2025-11-01,Clothing,East,1,45.99
2025-11-01,Clothing,West,4,59.89
2025-11-02,Clothing,West,2,47.93
2025-11-02,Electronics,East,4,167.63
2025-11-02,Sports,East,4,93.6
2025-11-02,Electronics,East,4,216.57
2025-11-02,Electronics,North,3,198.43
2025-11-02,Clothing,South,4,53.72
2025-11-02,Books,South,2,14.63
2025-11-02,Sports,North,1,85.66
2025-11-02,Books,South,2,18.85
2025-11-02,Electronics,West,1,148.02
